contents_id	contents_name	uniq_events	uniq_users	nav_instability_rate	memo_rate	marker_rate	rec_open_rate	rec_click_through_rate	quiz_rate	median_gap	z_nav_instability_rate	z_memo_rate	z_rec_open_rate	z_median_gap	z_rec_click_through_rate	pilot_friction_score
6df182582740607da754e4515b70e32d	120X_後期数Ｓ「07 空間図形」 	4070	37	0.005651	0.839803	0	0	0	0	1	-0.7018971070335934	1.4267247297861985	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.4613948056087913
6d6968d87c240c699190e2d8c029fa9d	演習問題①	17006	35	0	0.851347	0	5.9e-05	0	0	1	-0.7522815240899885	1.4601679856146785	-0.2052474287594853	-0.2247366995705047	-0.181740525870158	0.459642859064858
5d4ae76f053f8f2516ad12961ef7fe97	1016A_21BC_後期数Ｓ「02_1 整数問題」	5618	38	0	0.855821	0	0	0	0	1	-0.7522815240899885	1.473129275165668	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.4574149339318657
db6ebd0566994d14a1767f14eb6fba81	0527図形の調べ方「角度演習２」	1664	32	0.046875	0.604567	0	0.001202	0	0	1	-0.3343431858279965	0.745240172607724	0.08901142520307635	-0.2247366995705047	-0.181740525870158	0.4569122382824572
ce47be4abd80ac324c645fd57a27fc73	1024A_1114BC 後期数Ｓ「06 等周問題5」 	21978	115	0.000137	0.854627	0	0	0	0.007826	1	-0.7510600296400282	1.4696702273954665	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.4551773806116246
9e6a921fbc428b5638b3986e365d4f21	1014 式の展開と因数分解「因数分解演習④」 演習	3638	41	0.126168	0.46619	0	0	0	0	1	0.3726346201625769	0.34435855343087296	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.4535603564496361
352fe25daf686bdb4edca223c921acea	No.2(0425)	7874	42	0	0.843155	0	0.000127	0	0	1	-0.7522815240899885	1.4364355573621745	-0.18774121522540463	-0.2247366995705047	-0.181740525870158	0.4534166443464347
eecca5b6365d9607ee5a9d336962c534	1章 正の数・負の数（R7用 未来へひろがる数学1）	15582	45	0.205814	0.16949	0.021499	0.000578	0	0	1	1.082759780465822	-0.5151887442397786	-0.07163382840378146	-0.2247366995705047	-0.181740525870158	0.4529410341219152
85fc37b18c57097425b52fc7afbb6969	0512図形と相似「etime  外角の二等分線の定理」	6963	39	0.020968	0.77682	0	0.000144	0	0	1	-0.5653304611208696	1.2442614084205408	-0.18336466184188446	-0.2247366995705047	-0.181740525870158	0.45257011175744
d5e2c0adad503c91f91df240d0cd4e49	2025bookroll002New Zealand問題入り語注なし	4066	39	0.000738	0.829316	0.011313	0.000246	0	0	1	-0.7457015028923917	1.3963436293120763	-0.15710534154076347	-0.2247366995705047	-0.181740525870158	0.45054061117857447
